avg_price,chain,item_code,item_name,num_branches,timestamp
33.9,7290725900003,36000183399,האגיס בגד ים חד פעמי סמול 7-12 קג,1,2017-02-28
8.4,7290725900003,36000258295,ממחטות קלינקס לושן 75 (קוביה),4,2017-02-28
13.65,7290725900003,36000258660,ממחטות קלינקס לושן 120 (מלבן),4,2017-02-28
44.9,7290725900003,3600521720219,קרם לחות עם פעולה משולשת לילה,1,2017-02-28
44.9,7290725900003,3600521823866,דרמו פעולה משולשת עיניים,1,2017-02-28
19.9,7290725900003,3600522344032,אלביב מסכה טוטל ריפר 5,2,2017-02-28
19.9,7290725900003,3600522344070,אלביב מסכה קולור פרוטקט,1,2017-02-28
19.9,7290725900003,3600522344155,מסכה ארג`נין רזיסט,1,2017-02-28
14.9,7290725900003,3600523154746,אלביב קולור פרוטקט מרכך 600 מ`ל,1,2017-02-28
14.9,7290725900003,3600523154777,אלביב ארג`נין ריזסט שמפו 600 מ`ל,2,2017-02-28
14.9,7290725900003,3600523154784,אלביב טוטאל ריפר 5 שמפו 600 מ`ל,1,2017-02-28
14.9,7290725900003,3600523154791,אלביב ארג`נין ריזיסט מרכך 600 מ`ל,1,2017-02-28
14.9,7290725900003,3600523154838,אלביב קולור פרוטקט שמפו 600 מ`ל,1,2017-02-28
14.9,7290725900003,3600523171040,אלביב 6 שמנים מופלאים מרכך 600 מ`ל,1,2017-02-28
14.9,7290725900003,3600523275380,טוטאל ריפר 5 שמפו משקם לקצוות 600 מ`ל,2,2017-02-28
14.9,7290725900003,3600523275427,טוטאל ריפר 5 מרכך משקם לקצוות מפוצלים 600 מ`ל,1,2017-02-28
19.9,7290725900003,3600523304219,אלביב טוטאל ריפר אקסטרים/קצוות מפוצלים מסכה,2,2017-02-28
39.9,7290725900003,3600540764294,קרם יום Essentials לעור רגיל ומעורב5,1,2017-02-28
14.9,7290725900003,3600541022096,קרם גוף Intensive שיאה 400מ`ל,1,2017-02-28
15,7290725900003,3600541033405,דאודורנט ספריי  גרנייה,1,2017-02-28
15,7290725900003,3600541740051,דאודורנט רול אקשן קונטרול טרמיק,1,2017-02-28
16.9,7290725900003,3607347386308,דאו ספריי לגבר A3 דריי מקס ספורט אנרג',1,2017-02-28
16.9,7290725900003,3661163990781,ספריי אדידס פרו לוול,1,2017-02-28
16.9,7290725900003,3661163991344,אדידס דאו` ספרי נשים קליימקול 150 מ`ל,2,2017-02-28
9.9,7290725900003,374,פטריות שמפיניון ארוז,4,2017-02-28
21.2,7290725900003,37600207188,ממרח חמאת בוטנים קלאסי 462 גרם,2,2017-02-28
24.5,7290725900003,37600207256,ממרח חמאת בוטנים עם שברי בוטנים 462גר`,1,2017-02-28
8.4,7290725900003,38000844966,פרינגלס טעמים 161גר,2,2017-02-28
8.566666666666666666666666667,7290725900003,38000844973,פרינגלס טעמים 169גר,3,2017-02-28
22.95,7290725900003,3920716,קבב מזרחי 500 גר` רובין,2,2017-02-28
22,7290725900003,3920723,בורגר מזרחי 500 גר` רובין,1,2017-02-28
77.4,7290725900003,39231,אווזית עגל טרי,4,2017-02-28
69.9,7290725900003,39232,ויסברטן עגל טרי,3,2017-02-28
119.9,7290725900003,39234,סינטה עגל טרי,1,2017-02-28
199.9,7290725900003,39235,פילה מיניון טרי,1,2017-02-28
69.9,7290725900003,39236,שייטל עגל טרי,4,2017-02-28
69.9,7290725900003,39237,צאך עגל טרי,4,2017-02-28
22,7290725900003,39800011367,סוללות אנרג'ייזר מקס 2 יח' C        ,1,2017-02-28
26.9,7290725900003,39800011398,סוללות אנרגייזר מקס 2 יח D,1,2017-02-28
16.9,7290725900003,3996124,כרוב אדום חסלט,1,2017-02-28
9.4,7290725900003,4001518102961,פתית חיטה `גרססון` 250גר,2,2017-02-28
9.15,7290725900003,4001518106952,פתית חיטה מלאה 250גר,4,2017-02-28
9.9,7290725900003,4002448013761,פיניש דאו בריח תפוז,1,2017-02-28
15.4,7290725900003,4002448017684,סיליט Bang מתז לניקוי כללי 750 מל,4,2017-02-28
15.4,7290725900003,4002448019480,סיליט Bang מסיר שומנים רב שימושי 750,4,2017-02-28
19.3,7290725900003,4002911138021,נר שולחן בשקית 100,3,2017-02-28
14.9,7290725900003,4009300522898,תה ירוק עם קמומיל ומנטה 20*1.5 גרם,3,2017-02-28
15.9,7290725900003,4009300522935,תה ירוק עם לימונית ולואיזה 20*1.5ג`,4,2017-02-28
14.9,7290725900003,4009300522966,תה ירוק עם נענע 20*1.5 גרם,3,2017-02-28
10,7290725900003,4009300524588,תה חליטת צמחים פירות יער,3,2017-02-28
14.9,7290725900003,4009300525011,תה ירוק תפוז ג`ינג`ר שק 35 גרם,2,2017-02-28
14.9,7290725900003,4009300526438,תה ירוק קלאסי 30גר,3,2017-02-28
9.9,7290725900003,4009900013581,מארז חמישיית אורביט סטיקס ספירמינט,3,2017-02-28
6.5,7290725900003,4009900379564,מסטיק Hubba Bubba טייפ פירות 180סמ,3,2017-02-28
9.9,7290725900003,4009900385824,מארז חמישיית אורביט סטיקס פפרמינט,4,2017-02-28
8.65,7290725900003,4009900387101,אורביט Professional סטרונג מינט3*10י,4,2017-02-28
8.9,7290725900003,4009900402965,מסטיק אורביט בקבוקון וויט בטעם פירות,3,2017-02-28
9.15,7290725900003,4009900403023,מסטיק אורביט בקבוקון וויט בטעם מנטה,4,2017-02-28
6.5,7290725900003,4009900406918,מסטיק Hubba Bubba טריפל מיקס 180סמ,4,2017-02-28
9.9,7290725900003,4009900412087,מסטיק אורביט פפרמינט בקבוקון,1,2017-02-28
8.9,7290725900003,4009900412117,מסטיק אורביט תות בקבוקון,3,2017-02-28
8.65,7290725900003,4009900420303,אורביט Professional ספירמינט3*10יח`,4,2017-02-28
9.9,7290725900003,4009900426121,מסטיק איירוויבז אוכמניות,1,2017-02-28
8.9,7290725900003,4009900455299,סוכריות סקיטלס -פירות 174 גר`,2,2017-02-28
3,7290725900003,4009900460187,סוכריות סקיטלס-פירות יער 38 גר`,1,2017-02-28
8.9,7290725900003,4009900463201,סוכריות סקיטלס -פירות יער 174 גר`,2,2017-02-28
8.9,7290725900003,4009900465304,סוכריות סקיטלס -פירות חמוצים 174 גר`,2,2017-02-28
9.15,7290725900003,4009900479998,מסטיק אורביט בקבוקון אוכמניות,4,2017-02-28
10,7290725900003,4009900480215,סוכריות סקיטלס-פירות *4 HP,3,2017-02-28
8.9,7290725900003,4009900482417,מסטיק אורביט באבל מינט בקבוקון,3,2017-02-28
13.075,7290725900003,4009900484008,אורביט באריזת בקבוק פרופשיונל אקליפטוס,4,2017-02-28
12.8,7290725900003,4009900484060,אורביט באריזת בקבוק פרופשיונל פפרמינט,3,2017-02-28
12.8,7290725900003,4009900484091,אורביט באריזת בקבוק פרופשיונל ספירמינט,3,2017-02-28
13.16666666666666666666666667,7290725900003,4009900484305,אורביט באריזת בקבוק פרופשיונל סוויטמינט,3,2017-02-28
9.9,7290725900003,4009900487283,מארז חמישיית אורביט סטיקס פירות,4,2017-02-28
3,7290725900003,4009900500548,סוכריות סקיטלס-דארקסייד 38 גר`,4,2017-02-28
9.9,7290725900003,4009900503952,מסטיק אורביט באבלמינט GRAB & GO,2,2017-02-28
9.9,7290725900003,4009900504126,מסטיק אורביט פרופשיונל GRAB & GO,3,2017-02-28
9.15,7290725900003,4009900504218,מסטיק אורביט בקבוקון תפוז,4,2017-02-28
10,7290725900003,4009900506977,סוכריות סקיטלס-פירות חמוצים *4 HP,3,2017-02-28
13.075,7290725900003,4009900509770,אורביט באריזת בקבוק תות,4,2017-02-28
9.9,7290725900003,4009900512329,מסטיק פייב בוקס פפרמינט 69 גר`,4,2017-02-28
9.9,7290725900003,4009900512350,מסטיק פייב בוקס אבטיח 69 גר`,1,2017-02-28
9.9,7290725900003,4009900514996,מסטיק אורביט בקבוקון ספירמינט,1,2017-02-28
7.9,7290725900003,4014400914924,סוכריות וורטר ללא סוכר קפה 80גר שקית,1,2017-02-28
7.9,7290725900003,4014522825801,סוכריות יוגטה 135גר 10יח,1,2017-02-28
5.9,7290725900003,4015,קוקוס ראש,2,2017-02-28
16.23333333333333333333333333,7290725900003,4015000031394,ספטיל מסיר כתמים 200 גרם,3,2017-02-28
13.9,7290725900003,4015000996204,גליס שמפו לשיער שחור 400 מל,1,2017-02-28
13.15,7290725900003,4015400057369,אולוויז עבה לילה 12 יח`,4,2017-02-28
22.56666666666666666666666667,7290725900003,4015400269762,טמפקס פרל רגול 20יח,3,2017-02-28
19.9,7290725900003,4015400269793,טמפקס פרל סופר 18יח,3,2017-02-28
25,7290725900003,4015400286059,טמפקס קומפאק  סופר לייט,1,2017-02-28
12.9,7290725900003,4015400428657,אולוויז עבה לונג+15 יח`,4,2017-02-28
12.9,7290725900003,4015400428688,אולוויז עבה נורמל+16 יח`,4,2017-02-28
19.8,7290725900003,4015400488910,אולוויז סילק דואו לונג+,1,2017-02-28
18.65,7290725900003,4015400564034,מגן תחתון אולוויז מגה פק לונג פלוס 58 יח`,4,2017-02-28
18.9,7290725900003,4015400564454,מגן תחתון אולוויז מגה פק לארג` 68 יח`,2,2017-02-28
34.9,7290725900003,4015400598329,תחבושות אולוויז קוואטרו,3,2017-02-28
34.9,7290725900003,4015400598381,תחבושות אולוויז קוואטרו לונג פלוס,4,2017-02-28
34.9,7290725900003,4015400598411,תחבושות אולוויז קוואטרו לילה,3,2017-02-28
18.65,7290725900003,4015400681670,תחבושות ALWAYS לילה בטוח 18 יח`,4,2017-02-28
21.15,7290725900003,4015400687696,פמפרס פרימיום שלב 1 22 יח`,4,2017-02-28
19.9,7290725900003,4015400687733,פמפרס פרימיום שלב 2 22 יח`,3,2017-02-28
19.9,7290725900003,4015400690313,טמפונים טמפקס קומפאק פרל רגולר 18 יח`,1,2017-02-28
23.9,7290725900003,4015400690405,טמפונים טמפקס קומפאק פרל סופר 18 יח`,2,2017-02-28
19.9,7290725900003,4015400690498,טמפונים טמפקס קומפאק פרל סופר פלוס18 יח`,1,2017-02-28
18.9,7290725900003,4015400699811,תחבושות ALWAYS דואו נורמל+28 יח`,3,2017-02-28
21.23333333333333333333333333,7290725900003,4015400699958,תחבושות ALWAYS דואו נורמל 32 יח`,3,2017-02-28
25,7290725900003,4015400715443,טמפקס קומפאק  סופר 22 יח`,3,2017-02-28
18.56666666666666666666666667,7290725900003,4015400731719,תחבושות Always וליו פק לילה 20 יח`,3,2017-02-28
74.23333333333333333333333333,7290725900003,4015400737032,פמפרס אקטיב בייבי קרטון שלב 3 108 יח`,3,2017-02-28
74.23333333333333333333333333,7290725900003,4015400737070,פמפרס אקטיב בייבי קרטון שלב 4 90 יח`,3,2017-02-28
74.23333333333333333333333333,7290725900003,4015400737117,פמפרס אקטיב בייבי קרטון שלב 5 78 יח`,3,2017-02-28
74.4,7290725900003,4015400737155,פמפרס אקטיב בייבי קרטון שלב 6 66 יח`,4,2017-02-28
74.4,7290725900003,4015400737315,פמפרס אקטיב בייבי קרטון שלב 4+ 96 יח`,4,2017-02-28
18.56666666666666666666666667,7290725900003,4015400742913,מגן תחתון אולוויז מגה פק לארג` פרש 62 יח`,3,2017-02-28
18.56666666666666666666666667,7290725900003,4015400746812,מגן תחתון אולוויז מגה פק נורמל 80 יח`,3,2017-02-28
18.65,7290725900003,4015400746843,מגן תחתון אולוויז מגה פק נורמל פרש 78 יח`,4,2017-02-28
17.9,7290725900003,4015400755241,תחבושות ALWAYS וליו פק נורמל+28 יח`,2,2017-02-28
17.9,7290725900003,4015400755364,תחבושות ALWAYS וליו פק נורמל 32 יח`,1,2017-02-28
17.9,7290725900003,4015400755487,תחבושות Always וליו פק לונג+ 24  יח`,1,2017-02-28
29.9,7290725900003,4015400824701,טמפוני טמפקס רגולר 30 יח'           ,1,2017-02-28
61.9,7290725900003,4015400990543,אריאל קולור 8 ק`ג,4,2017-02-28
26.9,7290725900003,4015600581848,פיירי טבליות למדיח הכל באחד 26(5)יחידות,3,2017-02-28
24.9,7290725900003,4015600717346,ביומט 5 ק`ג,3,2017-02-28
18.9,7290725900003,4015600762742,שמפו שולדרס 500 מ`ל קלאסי,4,2017-02-28
18.9,7290725900003,4015600762780,שמפו שולדרס 2ב1 500 מ`ל קלאסי,3,2017-02-28
18.9,7290725900003,4015600762902,שמפו שולדרס 500 מ`ל מנטול,3,2017-02-28
18.9,7290725900003,4015600762940,שמפו שולדרס 500 מ`ל תפוח,3,2017-02-28
18.9,7290725900003,4015600763022,שמפו שולדרס 500 מ`ל מגע משי,4,2017-02-28
18.9,7290725900003,4015600766900,שמפו הד אנד שולדרס 2ב-1 מנטול 500 מ`ל,4,2017-02-28
18.9,7290725900003,4015600768911,שמפו שולדרס 500 מ`ל עשיר בלחות,3,2017-02-28
17.65,7290725900003,4015600770228,פנטן שמפו שמן משקם 600 מ`ל,4,2017-02-28
17.56666666666666666666666667,7290725900003,4015600770488,פנטן קונדישנר שמן משקם 600 מ`ל,3,2017-02-28
33.9,7290725900003,4015600807436,דאו ג`ל 75 מ`ל,1,2017-02-28
29.9,7290725900003,4015600810849,דאו קיר ג`ל 70 מ`ל,1,2017-02-28
17.65,7290725900003,4015600815233,פנטן שמפו לחות מוגברת 600 מ`ל,4,2017-02-28
17.56666666666666666666666667,7290725900003,4015600815318,פנטן שמפו למגע רך כמשי 600 מ`ל,3,2017-02-28
17.65,7290725900003,4015600815516,פנטן שמפו נוסחה קלאסית 600 מ`ל,4,2017-02-28
17.65,7290725900003,4015600815554,פנטן קונדישנר נוסחה קלאסית 600 מ`ל,4,2017-02-28
17.56666666666666666666666667,7290725900003,4015600815592,פנטן שמפו 2ב-1 נוסחה קלאסית 600 מ`ל,3,2017-02-28
16.9,7290725900003,4015600815639,פנטן שמפו טבע 600 מ`ל,1,2017-02-28
24.9,7290725900003,4015600889333,סרום שמן מרוקאי 100 מ`ל,1,2017-02-28
25.5,7290725900003,4033100013348,אל די ארוך,1,2017-02-28
25.5,7290725900003,4033100014468,אל די אדום,1,2017-02-28
25.5,7290725900003,4033100014499,אל די כחול,3,2017-02-28
25.5,7290725900003,4033100014529,אל די סלימס,1,2017-02-28
30.5,7290725900003,4033100024252,וינסטון אקווה,1,2017-02-28
29.9,7290725900003,403675,חזה עוף טרי ארוז,1,2017-02-28
10,7290725900003,4037719067471,סוכריות בפחית 200 גר` אייס,1,2017-02-28
5.15,7290725900003,4043041008686,סוכריות אורביט דרופס בטעם לימון ומנטה,4,2017-02-28
4.9,7290725900003,4043041008716,סוכריות אורביט דרופס בטעם פירות יער,3,2017-02-28
40,7290725900003,4053700292455,רצועות שעווה לעור רגיל 12יח`,1,2017-02-28
17.56666666666666666666666667,7290725900003,4084500065598,פנטן קרם לחות לתלתלים מושלמים 300 מ`ל,3,2017-02-28
9.4,7290725900003,4084500088917,נוזל כלים Fairy לימון 650 מ``ל,4,2017-02-28
45.4,7290725900003,4084500178137,טייד ג`ל 4 ליטר,4,2017-02-28
59.9,7290725900003,4084500371422,אריאל שושן צחור 8 ק`ג,3,2017-02-28
44.9,7290725900003,4084500371453,טייד אלפיין 8 ק`ג,3,2017-02-28
25.9,7290725900003,4084500513570,אריאל ג`ל  2.47ל` בניחוח הרים,3,2017-02-28
28.05,7290725900003,4084500513723,אריאל ג`ל  2.47ל` בניחוח מרענן,4,2017-02-28
46.9,7290725900003,4084500514027,אריאל ג`ל 3.95 ל` בניחוח הרים,4,2017-02-28
8.9,7290725900003,4084500853553,נוזל כלים Fairy אורגינל 650 מ``ל,3,2017-02-28
9.15,7290725900003,4084500853744,פיירי פלטינום לימון 515 מ`ל,4,2017-02-28
9.15,7290725900003,4084500853836,פיירי ורדים ומשי 515 מ`ל,4,2017-02-28
9.15,7290725900003,4084500853898,פיירי אלוורנה ומלפפונים 515 מ`ל,4,2017-02-28
14.125,7290725900003,4084500854048,נוזל כלים פיירי 1.24 צהוב,4,2017-02-28
9.9,7290725900003,4084500854109,נוזל כלים פיירי 1.015 פלטינום,3,2017-02-28
12.9,7290725900003,4084500920880,נוזל כלים פיירי 1.24 ירוק,3,2017-02-28
17.9,7290725900003,4084500928077,פנטן שמפו לתלתלים מושלמים 675 מ`ל,4,2017-02-28
17.65,7290725900003,4084500928114,פנטן קונדישנר לתלתלים מושלמים 675 מ`ל,4,2017-02-28
10.45,7290725900003,409141000052,מטהר אויר גלייד מוצק ניחוח ים 150 מל,2,2017-02-28
49.9,7290725900003,410874,רבעי פרגיות ממולאות,1,2017-02-28
14.9,7290725900003,41390000904,רוטב סויה קיקומן 444 מל,1,2017-02-28
29,7290725900003,415,חטיפים בטעמים שקילה,1,2017-02-28
30.5,7290725900003,42138105,וינסטון סופר סלימס,1,2017-02-28
5.675,7290725900003,42212119,אורביט מעטפה מסטיק פפרמינט 14יח27גרם,4,2017-02-28
5.8,7290725900003,42268451,אורביט מעטפה וייט לימון 12יח27גר,2,2017-02-28
3,7290725900003,42306757,מסטיק אורביט תפוח בליסטר,3,2017-02-28
46.15,7290725900003,4230722,זוג דניס במגש {לא שקיל},4,2017-02-28
4.9,7290725900003,4267087,עוגיות מצופות שוקולד כרמל 200 גר`,3,2017-02-28
42.9,7290725900003,44600311784,פחם קינגספורד 3.49 ק`ג,1,2017-02-28
44.9,7290725900003,44600311852,פחם מטצ`לייט 2.81 ק`ג,1,2017-02-28
7,7290725900003,44811000057,שום ארוז 280 גרם,1,2017-02-28
29,7290725900003,46024817,נקסט FF,4,2017-02-28
29,7290725900003,46024824,נקסט,4,2017-02-28
26.9,7290725900003,4607109409619,פיניש 25 טבליות AIO MAX,4,2017-02-28
